date,trend_label,sector,rsi_grps,r_1,ema_26_dist_lag1,volume_lag1,volume_sma_20_lag1,volume_ratio_lag1,bb_width_lag1,volatility_20_lag1,macd_histogram_lag1,month_sin,month_cos,bull_bear,bull_bear_lag1,macd_buy_sell
2021-07-19,Uptrend,Consumer,Overbought,-0.003683245416296405,0.031163857012960736,1338462.0,1334681.0,1.0028328866598086,10.344857049202972,0.0145197584018748,0.008893053988964,-0.4999999999999997,-0.8660254037844388,1,0.0,1.0
2021-07-20,Sideways,Consumer,Overbought,0.018152636878679067,0.046174289811983925,1037668.0,1327047.35,0.7819374342595989,9.2828985945024,0.0143974936440276,0.0028070765822183,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-21,Downtrend,Consumer,Overbought,0.010940324062985724,0.053182589183766386,1446612.0,1330466.35,1.0872969466683615,8.46154794846882,0.0143616856952231,0.0354344087020903,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-22,Downtrend,Consumer,Overbought,0.0359561045955369,0.08437106407674586,1432290.0,1327436.35,1.078989587711682,9.187267161390508,0.0154667737393821,0.2188088566563939,-0.4999999999999997,-0.8660254037844388,1,1.0,1.0
2021-07-23,Sideways,Consumer,Overbought,0.012638980444304681,0.0902358859103863,1357416.0,1312361.95,1.0343305061534285,10.65369597345287,0.014113068799492,0.3697708503539836,-0.4999999999999997,-0.8660254037844388,0,1.0,1.0
2021-07-26,Sideways,Consumer,Overbought,-0.02506458762964756,0.05829096528043439,961524.0,1298196.7,0.7406612572655592,11.031594626346191,0.0156519880912061,0.2963788346475979,-0.4999999999999997,-0.8660254037844388,1,0.0,1.0
2021-07-27,Uptrend,Consumer,Neutral,0.01600034134644112,0.06939058469695746,1523320.0,1324691.3,1.149943386810195,11.64000000000135,0.0158455862655357,0.2974125396033287,-0.4999999999999997,-0.8660254037844388,0,1.0,1.0
2021-07-28,Sideways,Consumer,Neutral,-0.04055542901020289,0.02484741558762722,1147390.0,1308073.3,0.8771603242723477,11.043459412227037,0.0181293806649499,0.0559069520884007,-0.4999999999999997,-0.8660254037844388,0,0.0,1.0
2021-07-29,Downtrend,Consumer,Neutral,-0.01953869493308083,0.00464419044198975,1446394.0,1314108.25,1.10066579370459,9.949595072428622,0.0185830905710585,-0.2153184846998717,-0.4999999999999997,-0.8660254037844388,1,0.0,0.0
2021-07-30,Downtrend,Consumer,Neutral,0.027706172699028645,0.03035962131467128,1263682.0,1308757.35,0.9655586652483746,8.50036878457152,0.0192981981095454,-0.2568902577145486,-0.4999999999999997,-0.8660254037844388,1,1.0,0.0
2021-08-02,Downtrend,Consumer,Neutral,0.027577581191357614,0.05454784538330786,1443206.0,1311104.8,1.1007556375356111,8.418780759333202,0.0185453299853943,-0.1485639143194506,-0.8660254037844385,-0.5000000000000004,1,1.0,0.0
2021-08-03,Downtrend,Consumer,Neutral,-0.002351922851800801,0.048028218629372926,1413745.0,1313637.15,1.0762066222015725,8.285628394682732,0.0185832101197763,-0.1041485908014672,-0.8660254037844385,-0.5000000000000004,0,1.0,0.0
2021-08-04,Downtrend,Consumer,Neutral,-0.012094156515821188,0.03271926093669413,1514118.0,1333395.75,1.1355353427517674,7.960284575714127,0.018905493757284,-0.1516601831041346,-0.8660254037844385,-0.5000000000000004,0,0.0,0.0
2021-08-05,Sideways,Consumer,Neutral,-0.02360815316228433,0.007980277353266244,1314116.0,1321250.4,0.9946002665353972,7.794511159178796,0.0195152877361144,-0.3107512057079082,-0.8660254037844385,-0.5000000000000004,0,0.0,0.0
2021-08-06,Sideways,Consumer,Neutral,-0.0380911176337029,-0.02755389912922664,1629984.0,1340192.5,1.216231250361422,8.29126109384768,0.0212916401044127,-0.5977385214335464,-0.8660254037844385,-0.5000000000000004,1,0.0,0.0
2021-08-09,Sideways,Consumer,Neutral,0.022428380769216376,-0.005091965038631295,1228520.0,1327701.85,0.9252981006240218,8.301270416409295,0.0219382308346748,-0.6542826094107952,-0.8660254037844385,-0.5000000000000004,0,1.0,0.0
2021-08-10,Sideways,Consumer,Neutral,-0.020029658936753982,-0.023025100419520383,1011230.0,1321996.6,0.7649263243188371,8.66099082699543,0.0223914302673931,-0.7674268472143548,-0.8660254037844385,-0.5000000000000004,0,0.0,0.0
2021-08-11,Sideways,Consumer,Neutral,-0.009629604971899373,-0.030060851095834687,947125.0,1296019.95,0.7307950776529327,9.283732461735866,0.0223843046654311,-0.8573125024208728,-0.8660254037844385,-0.5000000000000004,1,0.0,0.0
2021-08-12,Downtrend,Consumer,Neutral,0.000268744962649705,-0.027653774755939116,902071.0,1281244.6,0.704058381982644,9.803239851140177,0.0223806115626095,-0.8787291142396652,-0.8660254037844385,-0.5000000000000004,1,1.0,0.0
2021-08-13,Downtrend,Consumer,Neutral,0.020742666309874,-0.0067388974030355205,1102313.0,1273059.3,0.8658771826261353,9.830986672120131,0.0228264834047424,-0.7558259582688525,-0.8660254037844385,-0.5000000000000004,0,1.0,0.0
2021-08-16,Sideways,Consumer,Neutral,-0.0038235922382903855,-0.009757120748714418,881596.0,1250216.0,0.705154949224774,9.864526344434154,0.022827734020915,-0.6652487521257584,-0.8660254037844385,-0.5000000000000004,0,0.0,0.0
2021-08-17,Sideways,Consumer,Neutral,-0.027318249426483976,-0.03383454043543413,1387763.0,1267720.75,1.094691397928132,10.58097916074098,0.0231709041100188,-0.7098457071035649,-0.8660254037844385,-0.5000000000000004,1,0.0,0.0
2021-08-18,Sideways,Consumer,Neutral,0.009323761889244777,-0.022990464058342597,1074565.0,1249118.4,0.8602587232723495,11.008815415027158,0.0231250164799936,-0.6609892572646204,-0.8660254037844385,-0.5000000000000004,0,1.0,0.0
2021-08-19,Sideways,Consumer,Oversold,-0.008916568127256152,-0.0293868068099131,1429151.0,1248961.45,1.1442715065384923,11.05236454815423,0.0212677554315051,-0.6407664775440163,-0.8660254037844385,-0.5000000000000004,0,0.0,0.0
2021-08-20,Downtrend,Consumer,Oversold,-0.0077651776330133,-0.0342552871057957,1139931.0,1238087.2,0.9207194775941469,10.668937894162925,0.0208850112505943,-0.6323468128970918,-0.8660254037844385,-0.5000000000000004,1,0.0,0.0
2021-08-23,Downtrend,Consumer,Oversold,0.007765177633013303,-0.024796235439054064,1093449.0,1244683.45,0.87849565285053,10.566294774573947,0.0205726296170758,-0.5575731017983072,-0.8660254037844385,-0.5000000000000004,0,1.0,0.0
